#{"t_start": 1749007907.105998, "env_id": "None"}
r,l,t,current_walls,walls_broken
-180.0,35,267.81429,63,2
-10.0,5,267.83634,63,2
85.0,7,267.881589,61,4
-70.0,18,267.994531,63,2
425.0,27,268.125648,59,3
65.0,21,268.25938,62,3
-15.0,10,268.304222,63,2
40.0,15,268.392354,61,4
-15.0,13,268.460109,62,3
90.0,5,268.482227,61,4
130.0,20,268.591028,61,4
95.0,6,268.63448,61,4
-5.0,5,268.65782,63,2
-40.0,18,268.76542,63,2
-25.0,17,268.855782,62,3
-85.0,26,268.99222,63,2
75.0,22,269.125206,62,3
20.0,32,269.307072,62,3
75.0,36,269.508873,61,4
35.0,6,269.531256,62,3
-10.0,5,269.578887,63,2
95.0,6,269.602657,61,4
-35.0,20,269.713868,63,2
40.0,6,269.757412,62,3
-15.0,5,269.780833,63,2
100.0,21,269.893946,61,4
400.0,23,270.026291,59,3
-85.0,54,270.318948,62,3
-15.0,17,270.430668,62,3
35.0,8,270.473835,62,3
85.0,9,270.517757,61,4
135.0,9,270.562332,62,3
-15.0,27,270.719854,63,2
20.0,38,270.928737,61,4
130.0,8,270.975988,62,3
350.0,19,271.088496,61,1
135.0,14,271.177703,61,4
145.0,19,271.268682,61,4
-10.0,44,271.526021,61,4
95.0,7,271.571885,61,4
35.0,8,271.616578,62,3
65.0,11,271.688072,61,4
-10.0,17,271.781462,62,3
-10.0,7,271.825925,63,2
-55.0,25,271.963206,62,3
90.0,5,271.985828,61,4
115.0,28,272.151603,61,4
25.0,10,272.220553,62,3
95.0,5,272.243248,61,4
-10.0,5,272.265404,63,2
-15.0,15,272.357097,62,3
-60.0,43,272.61212,62,3
35.0,8,272.659274,62,3
35.0,7,272.702949,62,3
-10.0,24,272.839608,63,2
165.0,56,273.156577,59,3
-10.0,11,273.20261,62,3
-95.0,47,273.472139,63,2
60.0,12,273.537879,61,4
415.0,23,273.6703,59,3
20.0,8,273.716522,62,3
85.0,6,273.737377,61,4
75.0,20,273.849109,62,3
175.0,31,274.057117,61,1
90.0,7,274.097579,61,4
95.0,18,274.190655,62,3
35.0,9,274.257867,62,3
-95.0,30,274.413406,63,2
95.0,5,274.435788,61,4
35.0,6,274.475986,62,3
25.0,10,274.519029,62,3
55.0,17,274.623385,61,4
0.0,11,274.667517,62,3
85.0,8,274.709533,61,4
185.0,9,274.774541,61,4
140.0,41,274.985788,61,1
-30.0,20,275.097841,62,3
90.0,5,275.120592,61,4
35.0,24,275.254723,62,3
-15.0,5,275.276454,63,2
60.0,13,275.364556,63,2
95.0,5,275.386569,61,4
90.0,5,275.409397,61,4
205.0,30,275.607611,61,1
85.0,8,275.650243,61,4
-35.0,30,275.794396,61,4
70.0,28,275.953079,61,4
15.0,13,276.022522,62,3
485.0,30,276.207618,59,3
40.0,6,276.23533,62,3
0.0,12,276.319275,62,3
140.0,16,276.432725,61,4
50.0,60,276.776243,61,1
-20.0,8,276.820973,63,2
20.0,12,276.887364,62,3
25.0,10,276.95656,62,3
-30.0,36,277.177598,62,3
85.0,15,277.270035,62,3
190.0,8,277.315226,61,4
95.0,6,277.338522,61,4
-25.0,10,277.405489,63,2
-185.0,62,277.732362,63,2
50.0,6,277.774975,62,3
-45.0,29,277.928848,62,3
30.0,7,277.973488,62,3
90.0,5,277.997564,61,4
55.0,13,278.062578,61,4
130.0,8,278.109543,62,3
25.0,9,278.156721,62,3
15.0,9,278.22326,62,3
30.0,6,278.244171,62,3
100.0,15,278.331022,62,3
90.0,7,278.373267,61,4
570.0,35,278.55462,57,2
-15.0,14,278.64254,62,3
-70.0,23,278.773485,62,3
-15.0,5,278.795504,63,2
75.0,19,278.906016,62,3
90.0,8,278.948451,61,4
480.0,34,279.127678,59,3
-45.0,45,279.373629,62,3
245.0,47,279.642191,59,3
-70.0,23,279.784024,62,3
565.0,15,279.87719,59,2
0.0,21,280.027131,63,2
80.0,22,280.141974,62,3
15.0,10,280.210817,62,3
-65.0,15,280.301195,63,2
65.0,11,280.347937,61,4
90.0,5,280.393486,61,4
30.0,17,280.482931,61,4
180.0,10,280.528771,61,4
260.0,16,280.615652,61,1
-15.0,6,280.658463,63,2
-70.0,21,280.769678,62,3
-45.0,19,280.877751,62,3
165.0,15,280.994755,61,4
35.0,7,281.017706,62,3
20.0,21,281.157209,61,4
50.0,15,281.229972,63,2
165.0,11,281.300553,61,4
115.0,25,281.441719,61,4
40.0,13,281.531655,61,4
90.0,22,281.64396,61,4
100.0,15,281.736096,62,3
85.0,10,281.781336,61,4
30.0,17,281.898366,61,4
-70.0,44,282.152148,62,3
0.0,13,282.218441,62,3
-10.0,5,282.239806,63,2
90.0,5,282.262264,61,4
-105.0,5,282.30668,63,2
-40.0,11,282.35077,63,2
0.0,14,282.437636,62,3
-20.0,9,282.48433,63,2
95.0,5,282.507611,61,4
-10.0,5,282.578693,63,2
135.0,20,282.689653,61,4
165.0,20,282.80027,61,4
10.0,14,282.870259,62,3
0.0,27,283.036618,61,4
90.0,5,283.059154,61,4
85.0,8,283.106494,63,2
-60.0,14,283.195923,63,2
260.0,32,283.375566,61,1
155.0,17,283.464932,61,4
425.0,24,283.597587,59,3
30.0,6,283.620462,62,3
25.0,10,283.687596,62,3
50.0,25,283.819367,62,3
55.0,30,284.013732,62,3
595.0,21,284.128547,58,4
160.0,40,284.354776,61,1
170.0,12,284.419945,61,4
90.0,7,284.463781,61,4
90.0,19,284.556142,62,3
95.0,6,284.5996,61,4
-10.0,5,284.621506,63,2
35.0,6,284.666028,62,3
0.0,11,284.709759,62,3
-115.0,30,284.888049,62,3
70.0,38,285.064136,61,4
-15.0,26,285.203304,62,3
135.0,21,285.325483,61,4
95.0,5,285.348258,61,4
90.0,8,285.393776,61,4
20.0,10,285.46072,62,3
-40.0,16,285.550926,62,3
310.0,23,285.687914,59,3
-15.0,13,285.754679,62,3
25.0,16,285.844201,61,4
-20.0,20,285.95789,62,3
95.0,5,285.97816,61,4
-5.0,5,285.999559,63,2
35.0,6,286.041993,62,3
90.0,5,286.064689,61,4
465.0,17,286.156143,59,3
5.0,27,286.310151,63,2
85.0,9,286.355494,61,4
-20.0,56,286.686815,61,4
-60.0,15,286.784714,63,2
-10.0,7,286.830892,63,2
-15.0,5,286.853873,63,2
85.0,27,287.018045,61,4
-55.0,19,287.136515,63,2
60.0,11,287.183645,61,4
120.0,22,287.338031,61,4
-60.0,27,287.519835,62,3
35.0,25,287.656002,61,4
80.0,9,287.702189,61,4
165.0,11,287.7688,61,4
90.0,24,287.90204,61,4
20.0,9,287.946775,62,3
-70.0,16,288.035908,63,2
50.0,38,288.253008,61,4
100.0,15,288.322342,62,3
65.0,31,288.503146,61,4
85.0,9,288.548768,61,4
50.0,20,288.661736,63,2
20.0,20,288.775167,63,2
-35.0,32,288.94999,63,2
25.0,9,289.017518,62,3
160.0,16,289.104915,61,4
-40.0,18,289.192254,62,3
35.0,6,289.23853,62,3
15.0,19,289.335742,61,4
30.0,9,289.407126,62,3
330.0,23,289.530554,61,1
45.0,14,289.626758,63,2
-110.0,6,289.648894,63,2
160.0,11,289.715043,61,4
140.0,13,289.780354,61,4
85.0,25,289.938128,61,4
5.0,11,289.985639,62,3
-5.0,11,290.05372,62,3
-5.0,6,290.096078,63,2
85.0,6,290.118599,61,4
35.0,25,290.252629,62,3
20.0,10,290.317043,62,3
85.0,9,290.361675,63,2
10.0,11,290.427908,62,3
-20.0,6,290.450801,63,2
-45.0,17,290.560953,62,3
45.0,24,290.694852,62,3
100.0,15,290.763121,62,3
165.0,11,290.831462,61,4
-45.0,40,291.058534,61,4
70.0,29,291.218046,61,4
40.0,17,291.33196,61,4
-30.0,14,291.427755,62,3
60.0,15,291.520381,63,2
170.0,11,291.58928,61,4
-60.0,17,291.678682,63,2
85.0,7,291.72187,61,4
50.0,13,291.790876,63,2
185.0,10,291.835905,61,4
100.0,31,292.016447,61,4
85.0,35,292.218099,61,4
90.0,5,292.24413,61,4
25.0,9,292.290794,62,3
165.0,13,292.376774,61,4
280.0,24,292.508789,59,3
285.0,34,292.686,61,1
-80.0,50,292.970291,62,3
10.0,10,293.015771,62,3
-70.0,38,293.23734,62,3
315.0,27,293.373154,59,3
190.0,10,293.439606,61,4
95.0,7,293.484826,61,4
105.0,30,293.642861,61,4
-15.0,5,293.66501,63,2
160.0,14,293.755184,61,4
5.0,12,293.822146,62,3
90.0,10,293.868316,63,2
-15.0,9,293.933588,63,2
40.0,14,294.002359,63,2
95.0,5,294.025168,61,4
345.0,21,294.162479,59,3
30.0,9,294.206228,62,3
-175.0,41,294.427331,62,3
25.0,7,294.471357,62,3
-60.0,45,294.720215,62,3
80.0,17,294.812209,62,3
-40.0,20,294.926281,62,3
90.0,5,294.975016,61,4
-105.0,5,294.996505,63,2
20.0,9,295.042012,62,3
60.0,13,295.110555,61,4
50.0,15,295.197088,61,4
160.0,14,295.285723,61,4
80.0,10,295.331928,63,2
-50.0,15,295.423884,63,2
15.0,42,295.649776,61,4
30.0,7,295.692609,62,3
-5.0,5,295.715462,63,2
40.0,25,295.867642,62,3
290.0,29,296.025434,59,3
30.0,8,296.067176,62,3
-65.0,27,296.224806,62,3
95.0,5,296.247526,61,4
455.0,34,296.429715,60,2
155.0,19,296.543146,61,4
105.0,11,296.609634,62,3
95.0,13,296.678043,62,3
-95.0,29,296.833776,63,2
-35.0,15,296.922083,62,3
160.0,11,296.988374,61,4
-20.0,14,297.070668,62,3
195.0,9,297.137023,61,4
-80.0,47,297.376758,62,3
60.0,19,297.487453,62,3
65.0,14,297.577885,61,4
90.0,20,297.690575,62,3
90.0,5,297.714044,61,4
55.0,22,297.829554,62,3
290.0,31,298.013199,59,3
-10.0,5,298.034943,63,2
480.0,14,298.12389,59,3
25.0,12,298.191538,62,3
-80.0,47,298.462306,62,3
100.0,13,298.530667,62,3
-10.0,17,298.62215,62,3
35.0,9,298.66858,62,3
145.0,14,298.753942,61,4
55.0,11,298.820003,63,2
70.0,14,298.886172,61,4
410.0,21,298.999163,59,3
50.0,15,299.090882,61,4
55.0,12,299.159824,63,2
375.0,18,299.270072,59,3
-20.0,6,299.292638,63,2
20.0,8,299.341731,62,3
-10.0,5,299.36614,63,2
-5.0,33,299.567778,62,3
-15.0,5,299.58946,63,2
45.0,12,299.655199,63,2
-145.0,59,299.910734,62,3
35.0,6,299.934058,62,3
90.0,5,299.958459,61,4
690.0,37,300.185861,57,1
-20.0,8,300.229279,63,2
35.0,6,300.252637,62,3
35.0,6,300.295392,62,3
185.0,48,300.538762,59,3
45.0,11,300.580494,63,2
-30.0,15,300.665692,62,3
5.0,11,300.727334,62,3
-60.0,12,300.790489,63,2
180.0,10,300.833045,61,4
320.0,12,300.895047,60,2
-15.0,8,300.937278,63,2
30.0,30,301.101076,62,3
5.0,19,301.212441,62,3
-90.0,26,301.352343,62,3
-5.0,15,301.444773,62,3
55.0,28,301.608981,62,3
50.0,12,301.679059,61,4
-80.0,23,301.813632,62,3
145.0,19,301.90297,61,4
80.0,9,301.970612,61,4
660.0,41,302.195405,57,4
70.0,14,302.292694,61,4
35.0,6,302.339848,62,3
30.0,7,302.383081,62,3
-10.0,30,302.545388,62,3
95.0,16,302.634873,62,3
30.0,8,302.68004,62,3
-10.0,10,302.746147,63,2
90.0,7,302.769927,61,4
-35.0,54,303.098684,61,4
95.0,5,303.122972,61,4
90.0,5,303.148417,61,4
90.0,29,303.331859,61,4
70.0,26,303.468638,61,4
-5.0,11,303.53643,62,3
55.0,12,303.603942,61,4
-15.0,24,303.730503,61,4
20.0,10,303.758407,62,3
100.0,12,303.799285,62,3
40.0,6,303.833414,62,3
395.0,30,303.993911,59,3
75.0,20,304.104813,62,3
20.0,10,304.169516,62,3
-10.0,5,304.193272,63,2
25.0,10,304.260906,62,3
-15.0,15,304.328647,62,3
25.0,10,304.397894,62,3
95.0,17,304.483557,62,3
-50.0,57,304.812617,62,3
510.0,34,305.016369,60,2
45.0,18,305.111439,63,2
160.0,11,305.18055,61,4
5.0,11,305.251446,62,3
-50.0,19,305.366328,62,3
85.0,19,305.448106,62,3
-30.0,12,305.488599,63,2
100.0,13,305.554098,62,3
0.0,12,305.621411,62,3
290.0,78,306.056964,58,4
140.0,16,306.145261,61,4
190.0,10,306.211112,61,4
-60.0,44,306.461225,62,3
-135.0,32,308.158611,62,3
-30.0,50,308.427934,62,3
-30.0,8,308.472395,63,2
-165.0,64,308.83195,61,4
430.0,21,308.946185,59,3
75.0,9,309.010216,61,4
15.0,10,309.055902,62,3
95.0,8,309.100189,61,4
15.0,24,309.234411,63,2
15.0,10,309.299608,62,3
75.0,38,309.505594,61,4
900.0,69,309.886961,54,5
-40.0,12,309.956979,63,2
50.0,11,310.027809,63,2
80.0,23,310.160236,62,3
-10.0,6,310.181643,63,2
-40.0,23,310.313182,62,3
85.0,9,310.358015,61,4
25.0,10,310.424489,62,3
-40.0,39,310.644925,62,3
95.0,5,310.666814,61,4
85.0,6,310.689206,61,4
-20.0,6,310.733882,63,2
80.0,9,310.779407,61,4
30.0,9,310.822944,62,3
-5.0,49,311.105528,61,4
120.0,19,311.193517,61,4
10.0,10,311.259384,62,3
80.0,28,311.414493,61,4
530.0,39,311.64637,59,3
35.0,26,311.78064,62,3
30.0,6,311.824271,62,3
300.0,85,312.295192,57,2
30.0,9,312.339134,62,3
55.0,11,312.404376,61,4
-30.0,39,312.624648,62,3
50.0,23,312.737535,62,3
-40.0,15,312.824607,63,2
-115.0,26,313.004096,63,2
25.0,7,313.027737,62,3
45.0,28,313.186376,62,3
35.0,6,313.231208,62,3
80.0,10,313.27742,63,2
15.0,10,313.346118,62,3
10.0,12,313.413393,62,3
-10.0,5,313.435114,63,2
390.0,8,313.481404,61,1
75.0,40,313.70884,61,4
-15.0,5,313.730931,63,2
150.0,19,313.842682,61,4
-5.0,5,313.864521,63,2
-65.0,56,314.18205,61,4
270.0,38,314.406035,59,3
-15.0,9,314.450993,63,2
45.0,28,314.614902,62,3
-20.0,6,314.658531,63,2
135.0,10,314.704363,62,3
145.0,8,314.748958,62,3
90.0,10,314.815676,61,4
85.0,8,314.859707,61,4
55.0,31,315.021571,61,4
90.0,9,315.088384,61,4
10.0,37,315.290895,62,3
45.0,12,315.357541,61,4
95.0,24,315.489898,61,4
-10.0,5,315.51278,63,2
20.0,16,315.598454,61,4
515.0,54,315.90925,59,3
240.0,36,316.108025,59,3
-45.0,18,316.20044,62,3
-15.0,8,316.24426,63,2
80.0,9,316.287953,61,4
410.0,50,316.57878,59,2
95.0,29,316.734054,61,4
85.0,18,316.849361,62,3
195.0,7,316.872859,61,4
-5.0,11,316.940963,62,3
95.0,14,317.028506,62,3
305.0,31,317.188912,59,3
120.0,28,317.348489,61,4
20.0,39,317.564072,61,4
105.0,23,317.700234,61,4
-15.0,8,317.74635,63,2
-50.0,21,317.855582,62,3
65.0,12,317.922867,63,2
295.0,28,318.079756,59,3
-20.0,6,318.126663,63,2
45.0,11,318.171987,63,2
-15.0,31,318.379287,62,3
30.0,10,318.450206,62,3
-175.0,94,318.969961,61,1
55.0,39,319.197168,61,4
405.0,34,319.377611,60,2
30.0,7,319.419996,62,3
-25.0,32,319.600036,62,3
-60.0,34,319.797639,63,2
95.0,5,319.821189,61,4
35.0,22,319.929142,63,2
140.0,21,320.065367,61,4
155.0,11,320.108573,61,4
35.0,26,320.262672,62,3
95.0,6,320.284458,61,4
85.0,6,320.327169,61,4
55.0,12,320.392618,61,4
30.0,30,320.547456,63,2
0.0,11,320.614342,62,3
40.0,6,320.660375,62,3
-40.0,13,320.726509,63,2
95.0,9,320.771519,61,4
265.0,31,320.954805,59,3
-10.0,11,321.023528,62,3
-40.0,37,321.221295,62,3
455.0,59,321.564311,60,1
95.0,6,321.586737,61,4
-10.0,5,321.608685,63,2
260.0,28,321.766245,59,3
-5.0,14,321.853897,62,3
-5.0,7,321.895327,63,2
75.0,14,321.977924,61,4
35.0,8,322.0226,62,3
570.0,24,322.160323,58,3
95.0,16,322.245885,62,3
35.0,6,322.291686,62,3
60.0,12,322.36281,63,2
85.0,14,322.429923,62,3
-25.0,22,322.567028,63,2
-115.0,29,322.724944,63,2
75.0,17,322.814734,62,3
35.0,9,322.861007,62,3
90.0,5,322.903342,61,4
90.0,17,322.99482,62,3
340.0,29,323.151932,60,2
-10.0,13,323.22052,62,3
80.0,15,323.310443,62,3
-20.0,35,323.528042,62,3
90.0,8,323.571233,61,4
-5.0,11,323.637037,62,3
330.0,18,323.726163,59,3
-15.0,23,323.861881,61,4
340.0,23,323.99812,59,3
35.0,7,324.021409,62,3
-15.0,15,324.110693,62,3
-10.0,21,324.220912,63,2
30.0,7,324.26792,62,3
-65.0,21,324.38291,62,3
85.0,27,324.542974,61,4
520.0,41,324.777348,58,3
145.0,6,324.822545,62,3
115.0,25,324.961067,61,4
30.0,14,325.055936,63,2
200.0,24,325.193902,61,1
190.0,9,325.239267,61,4
270.0,29,325.39767,59,3
185.0,8,325.43919,61,4
-20.0,6,325.483057,63,2
30.0,6,325.506675,62,3
-85.0,50,325.794904,63,2
-80.0,36,325.996861,62,3
90.0,7,326.020595,61,4
375.0,14,326.108754,59,3
-310.0,84,326.579762,62,3
25.0,7,326.626172,62,3
-20.0,25,326.764852,63,2
5.0,16,326.855778,62,3
90.0,5,326.875105,61,4
120.0,17,326.961755,61,4
-50.0,18,327.076764,63,2
55.0,20,327.193374,63,2
40.0,7,327.239073,62,3
35.0,6,327.262715,62,3
485.0,44,327.518871,58,3
-15.0,13,327.586054,62,3
85.0,9,327.653301,63,2
50.0,14,327.723071,63,2
90.0,10,327.792061,63,2
-30.0,17,327.883315,62,3
-15.0,5,327.906898,63,2
-45.0,28,328.065377,62,3
275.0,69,328.463674,59,3
50.0,20,328.579123,61,4
65.0,16,328.696261,63,2
655.0,49,328.981622,58,3
-175.0,71,329.366104,62,3
90.0,5,329.409757,61,4
100.0,5,329.431634,61,4
190.0,7,329.474774,61,4
135.0,21,329.591264,61,4
145.0,50,329.861559,59,3
-5.0,5,329.905489,63,2
30.0,14,329.976515,61,4
-20.0,18,330.091995,62,3
-10.0,5,330.114272,63,2
-20.0,7,330.156877,63,2
-5.0,12,330.22492,62,3
20.0,21,330.351443,63,2
65.0,16,330.43869,61,4
-15.0,7,330.483497,63,2
190.0,66,330.860988,59,3
-10.0,6,330.906079,63,2
65.0,18,331.002008,61,4
140.0,14,331.093253,61,4
125.0,11,331.140109,62,3
125.0,10,331.205625,62,3
90.0,7,331.248987,61,4
5.0,13,331.315781,62,3
20.0,10,331.362185,62,3
85.0,8,331.408086,61,4
-10.0,35,331.617611,61,4
20.0,30,331.792497,61,4
-110.0,51,332.061269,63,2
420.0,25,332.217768,59,3
-190.0,34,332.39391,63,2
-105.0,35,332.597523,62,3
80.0,10,332.64618,61,4
90.0,5,332.692089,61,4
75.0,20,332.803308,62,3
-335.0,63,333.139045,62,3
-10.0,5,333.185504,63,2
25.0,8,333.232462,62,3
-65.0,38,333.383116,63,2
135.0,10,333.430093,62,3
195.0,7,333.452335,61,4
40.0,18,333.563933,63,2
165.0,12,333.632362,61,4
20.0,30,333.794147,63,2
-25.0,10,333.861435,63,2
20.0,9,333.909448,62,3
-160.0,57,334.255363,63,2
80.0,17,334.364164,62,3
110.0,13,334.430574,62,3
90.0,9,334.478608,61,4
370.0,42,334.730814,59,3
470.0,16,334.820392,59,3
-155.0,60,335.162466,62,3
155.0,15,335.229706,61,4
95.0,15,335.317663,62,3
25.0,8,335.360691,62,3
160.0,12,335.428684,61,4
495.0,18,335.546699,60,2
-10.0,11,335.596027,62,3
65.0,21,335.725548,62,3
-35.0,47,335.969191,62,3
70.0,10,336.0338,63,2
-5.0,5,336.055202,63,2
80.0,18,336.163748,62,3
335.0,87,336.623753,59,2
1015.0,59,336.956337,56,2
325.0,37,337.161135,59,3
345.0,35,337.36801,59,3
250.0,40,337.590538,59,3
200.0,60,337.930021,60,2
35.0,6,337.973174,62,3
255.0,51,338.237191,59,3
-50.0,19,338.34837,62,3
35.0,6,338.39361,62,3
-40.0,52,338.684145,62,3
95.0,22,338.792563,61,4
-60.0,19,338.900051,63,2
355.0,40,339.119083,59,3
0.0,32,339.294393,62,3
-25.0,38,339.495911,62,3
0.0,16,339.609656,62,3
90.0,14,339.701823,62,3
-40.0,19,339.813191,62,3
-20.0,12,339.879655,62,3
55.0,17,339.965929,63,2
90.0,15,340.057134,62,3
375.0,36,340.259334,59,3
100.0,12,340.324512,62,3
135.0,8,340.372056,62,3
40.0,6,340.395737,62,3
-100.0,26,340.551423,63,2
90.0,8,340.598018,61,4
35.0,8,340.642361,62,3
30.0,6,340.66556,62,3
-155.0,34,340.864657,62,3
150.0,20,340.974244,61,4
405.0,26,341.107081,59,3
80.0,17,341.199409,62,3
60.0,13,341.285124,61,4
20.0,9,341.327705,62,3
395.0,30,341.479866,59,3
-65.0,33,341.677301,62,3
-110.0,5,341.6994,63,2
25.0,34,341.8713,62,3
55.0,12,341.938178,61,4
80.0,17,342.04664,62,3
855.0,47,342.293461,54,5
90.0,5,342.339692,61,4
185.0,9,342.388664,61,4
-10.0,5,342.412503,63,2
35.0,24,342.552709,62,3
-15.0,5,342.577312,63,2
75.0,20,342.688203,62,3
580.0,29,342.863745,59,3
85.0,36,343.05912,61,4
55.0,16,343.148242,63,2
-25.0,23,343.259079,62,3
35.0,9,343.325467,62,3
55.0,14,343.394871,61,4
95.0,5,343.418157,61,4
15.0,32,343.594975,62,3
90.0,5,343.64145,61,4
200.0,63,343.970481,59,3
100.0,20,344.083901,62,3
0.0,12,344.149267,62,3
-20.0,15,344.236227,62,3
175.0,16,344.324137,61,4
35.0,6,344.36994,62,3
40.0,6,344.392422,62,3
50.0,11,344.462331,63,2
170.0,16,344.550329,61,4
-30.0,14,344.621292,62,3
0.0,37,344.894909,62,3
-5.0,5,344.919238,63,2
35.0,7,344.963656,62,3
-15.0,8,345.008794,63,2
460.0,71,345.387275,58,3
95.0,19,345.496176,62,3
20.0,8,345.541149,62,3
25.0,9,345.585034,62,3
50.0,14,345.673023,61,4
100.0,12,345.740558,62,3
80.0,9,345.785303,61,4
235.0,37,345.984971,61,1
-20.0,17,346.093938,62,3
85.0,6,346.117037,61,4
195.0,77,346.540795,60,2
95.0,14,346.628782,62,3
-15.0,16,346.718862,62,3
-20.0,13,346.787453,62,3
-10.0,5,346.812146,63,2
55.0,30,346.994298,62,3
15.0,33,347.172635,63,2
40.0,21,347.285912,62,3
35.0,32,347.466558,61,4
325.0,21,347.597041,59,3
90.0,16,347.683321,62,3
-40.0,13,347.750907,63,2
60.0,37,347.958476,61,4
90.0,6,348.001479,61,4
115.0,22,348.116139,61,4
90.0,5,348.140764,61,4
155.0,15,348.228008,61,4
20.0,8,348.271842,62,3
0.0,5,348.294283,63,2
-5.0,18,348.409261,62,3
30.0,6,348.433461,62,3
55.0,16,348.523638,61,4
30.0,7,348.566823,62,3
-85.0,52,348.862388,62,3
25.0,8,348.905336,62,3
430.0,13,348.973923,60,2
160.0,17,349.086562,61,4
85.0,9,349.13132,61,4
50.0,14,349.198242,61,4
85.0,35,349.398311,61,4
85.0,39,349.62742,61,4
-75.0,37,349.828062,63,2
90.0,5,349.851898,61,4
90.0,5,349.896029,61,4
25.0,7,349.918154,62,3
-10.0,12,349.989346,62,3
35.0,7,350.033506,62,3
-10.0,13,350.103212,62,3
30.0,8,350.14763,62,3
5.0,22,350.301739,63,2
95.0,12,350.369504,62,3
45.0,20,350.486138,63,2
-60.0,21,350.595992,62,3
-105.0,26,350.756264,63,2
-5.0,5,350.777985,63,2
105.0,15,350.870632,62,3
355.0,35,351.053806,59,3
55.0,11,351.121022,61,4
-25.0,15,351.21183,62,3
1585.0,109,351.820392,49,4
20.0,8,351.86547,62,3
90.0,5,351.889977,61,4
115.0,13,351.978879,62,3
170.0,11,352.024923,61,4
35.0,6,352.068969,62,3
105.0,12,352.133615,62,3
95.0,16,352.222055,62,3
10.0,14,352.290807,62,3
10.0,14,352.378333,62,3
-15.0,22,352.494344,62,3
65.0,13,352.584512,63,2
-90.0,27,352.721534,62,3
-15.0,13,352.82506,62,3
95.0,15,352.89671,62,3
-40.0,18,353.016995,62,3
525.0,43,353.259788,58,3
20.0,8,353.305225,62,3
-80.0,47,353.555519,63,2
-85.0,44,353.803135,63,2
25.0,7,353.849706,62,3
30.0,6,353.893801,62,3
130.0,10,353.940189,62,3
150.0,12,354.010185,61,4
-65.0,50,354.297809,62,3
30.0,7,354.322102,62,3
35.0,8,354.365475,62,3
-25.0,9,354.431896,63,2
120.0,10,354.481106,62,3
-15.0,15,354.571696,62,3
90.0,5,354.594529,61,4
-20.0,12,354.664922,62,3
80.0,10,354.729788,63,2
-10.0,12,354.794608,62,3
145.0,14,354.864415,61,4
300.0,74,355.300899,59,2
45.0,24,355.431364,62,3
-55.0,17,355.521662,63,2
80.0,9,355.56851,63,2
65.0,11,355.637935,61,4
-150.0,41,355.870066,63,2
155.0,14,355.960039,61,4
-5.0,27,356.099502,63,2
25.0,38,356.328473,61,4
35.0,6,356.352766,62,3
-20.0,26,356.519391,61,4
-65.0,28,356.68145,63,2
155.0,18,356.775659,61,4
-5.0,12,356.841215,62,3
185.0,8,356.884993,61,4
45.0,11,356.950218,63,2
-150.0,55,357.261518,62,3
65.0,28,357.419561,62,3
-10.0,6,357.441906,63,2
-15.0,8,357.492465,63,2
-145.0,52,357.786247,62,3
-65.0,41,358.052927,63,2
160.0,12,358.118546,61,4
50.0,14,358.189404,61,4
10.0,34,358.392056,62,3
45.0,13,358.460023,61,4
-10.0,39,358.685913,62,3
-35.0,25,358.817615,63,2
95.0,25,358.955666,61,4
30.0,7,358.999598,62,3
465.0,17,359.088996,59,3
30.0,6,359.135322,62,3
90.0,5,359.159176,61,4
-45.0,17,359.251129,62,3
-25.0,13,359.318717,62,3
35.0,20,359.432219,63,2
-15.0,12,359.502469,62,3
-285.0,73,359.922845,63,2
35.0,26,360.066633,62,3
90.0,5,360.091054,61,4
80.0,10,360.158094,61,4
-20.0,16,360.250943,62,3
-30.0,14,360.321655,62,3
95.0,5,360.367721,61,4
45.0,13,360.439885,61,4
-15.0,5,360.463203,63,2
150.0,13,360.534992,61,4
25.0,7,360.580917,62,3
-20.0,8,360.626206,63,2
95.0,5,360.650008,61,4
475.0,27,360.814895,57,5
195.0,9,360.876227,61,4
90.0,7,360.923217,61,4
10.0,30,361.112853,61,4
95.0,26,361.25437,61,4
-35.0,12,361.325208,63,2
120.0,27,361.48459,61,4
95.0,32,361.667867,61,4
150.0,18,361.757592,61,4
-10.0,5,361.805499,63,2
185.0,10,361.852861,61,4
-15.0,5,361.874964,63,2
-55.0,15,361.965087,63,2
60.0,36,362.157967,61,4
5.0,57,362.469431,61,4
20.0,43,362.728233,61,4
0.0,8,362.772263,63,2
95.0,9,362.816816,61,4
-45.0,11,362.883864,63,2
140.0,20,363.000988,61,4
100.0,13,363.068414,62,3
-140.0,49,363.368991,63,2
95.0,12,363.439005,62,3
